기준_년월_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2021,3,D,발달상권,1001054,서울 강남구 대치역_2,1139,629,510,0,124,418,352,147,98,0,32,203,214,95,85,0,92,215,138,52,13
2021,3,U,관광특구,1001496,강남 마이스 관광특구,15904,8904,7000,59,3513,6185,4248,1596,303,25,1160,3361,2887,1246,225,34,2353,2824,1361,350,78
2021,3,D,발달상권,1001099,포스코사거리_2,16526,9641,6885,35,3383,5942,3993,2176,997,22,1593,3762,2691,1088,485,13,1790,2180,1302,1088,512
2021,3,D,발달상권,1001089,삼정역_1,2277,1123,1154,0,557,776,538,261,145,0,144,352,350,163,114,0,413,424,188,98,31
2021,3,A,골목상권,1000892,개포로82길,103,51,52,0,6,26,23,29,19,0,1,10,15,13,12,0,5,16,8,16,7
2021,3,A,골목상권,1000366,도봉로181길,93,30,63,0,13,12,35,22,11,0,1,6,11,8,4,0,12,6,24,14,7
2021,3,A,골목상권,1000381,동일로242길,302,142,160,0,9,25,50,55,163,0,7,12,33,28,62,0,2,13,17,27,101
2021,3,D,발달상권,1001261,서울 노원구 노원역_1,336,86,250,2,105,65,69,48,47,0,17,12,23,19,15,2,88,53,46,29,32
2021,3,A,골목상권,1000181,망우로21길,96,67,29,0,13,9,18,27,29,0,7,8,10,16,26,0,6,1,8,11,3
2021,3,A,골목상권,1000369,방학로10길,67,51,16,0,6,11,21,11,18,0,6,7,13,11,14,0,0,4,8,0,4
2021,3,A,골목상권,1000003,돈화문로11가길,3686,2700,986,5,474,1086,1164,697,260,0,273,731,930,546,220,5,201,355,234,151,40
2021,3,D,발달상권,1001214,종각역,10396,8086,2310,7,1633,3215,2625,2716,200,1,989,2178,2154,2582,182,6,644,1037,471,134,18
2021,3,R,전통시장,1001326,회기시장,55,17,38,0,9,14,15,12,5,0,2,3,4,6,2,0,7,11,11,6,3
2021,3,R,전통시장,1001362,백운시장,33,14,19,0,0,3,12,10,8,0,0,0,4,3,7,0,0,3,8,7,1
2021,3,A,골목상권,1000418,응암로13길,156,44,112,0,21,26,37,39,33,0,4,7,9,11,13,0,17,19,28,28,20
2021,3,A,골목상권,1000436,독립문로8길,679,422,257,2,64,107,167,236,103,2,33,60,104,147,76,0,31,47,63,89,27
2021,3,A,골목상권,1000684,경인로77길,741,512,229,1,60,174,194,178,134,1,39,118,136,109,109,0,21,56,58,69,25
2021,3,A,골목상권,1000839,호암로24길,1218,1084,134,0,243,351,373,203,48,0,204,322,342,178,38,0,39,29,31,25,10
2021,3,D,발달상권,1001169,서울 용산구 숙대입구역,3807,1436,2371,7,395,840,1369,1110,86,1,233,512,475,190,25,6,162,328,894,920,61
2021,3,A,골목상권,1000856,동산로10길,2158,1493,665,8,481,731,479,295,164,3,309,521,350,193,117,5,172,210,129,102,47
2021,3,D,발달상권,1001181,서울 광진구 군자역,621,342,279,2,92,145,187,123,72,2,34,79,101,71,55,0,58,66,86,52,17
2021,3,A,골목상권,1000538,오목로3길,375,296,79,0,17,49,68,135,106,0,5,31,48,109,103,0,12,18,20,26,3
2021,3,A,골목상권,1000413,은평로13길,655,283,372,0,59,76,149,218,153,0,22,32,67,91,71,0,37,44,82,127,82
2021,3,A,골목상권,1000711,선유서로24길,114,70,44,1,10,16,24,33,30,0,5,10,15,22,18,1,5,6,9,11,12
2021,3,A,골목상권,1000513,남부순환로40길,122,46,76,0,21,26,25,37,13,0,4,5,12,17,8,0,17,21,13,20,5
2021,3,R,전통시장,1001420,고척근린시장,55,19,36,0,2,9,18,20,6,0,0,1,3,9,6,0,2,8,15,11,0
2021,3,A,골목상권,1000337,솔매로50길,442,162,280,1,62,108,152,90,29,1,14,28,49,48,22,0,48,80,103,42,7
2021,3,A,골목상권,1000330,삼양로27길,7,4,3,0,0,1,2,1,3,0,0,1,0,0,3,0,0,0,2,1,0
2021,3,A,골목상권,1000493,양화진길,676,412,264,2,120,191,186,135,42,2,45,102,129,102,32,0,75,89,57,33,10
2021,3,R,전통시장,1001380,포방터시장,35,23,12,0,4,5,10,4,12,0,2,3,7,3,8,0,2,2,3,1,4
2021,3,A,골목상권,1000486,숭문8길,109,65,44,0,11,12,37,24,25,0,2,7,19,15,22,0,9,5,18,9,3
2021,3,A,골목상권,1000402,연서로17길,540,162,378,0,38,79,137,190,96,0,5,37,49,29,42,0,33,42,88,161,54
2021,3,A,골목상권,1000717,신길로42길,501,270,231,0,98,103,112,128,60,0,37,57,62,72,42,0,61,46,50,56,18
2021,3,R,전통시장,1001432,도림시장,6,4,2,0,0,1,4,0,1,0,0,1,3,0,0,0,0,0,1,0,1
2021,3,A,골목상권,1000729,영등포로62길,118,85,33,0,4,32,34,27,21,0,4,23,23,18,17,0,0,9,11,9,4
2021,3,R,전통시장,1001387,서교시장,24,10,14,0,2,1,7,6,8,0,0,1,2,3,4,0,2,0,5,3,4
2021,3,A,골목상권,1000726,영등포로25길,493,363,130,2,71,108,155,91,66,2,35,82,120,65,59,0,36,26,35,26,7
2021,3,A,골목상권,1000050,녹사평대로11길,107,78,29,0,23,42,27,9,6,0,12,34,18,8,6,0,11,8,9,1,0
2021,3,A,골목상권,1000184,사가정로13길,180,65,115,0,12,36,36,54,42,0,1,13,10,15,26,0,11,23,26,39,16
2021,3,A,골목상권,1000810,복은길,405,229,176,0,44,72,98,94,97,0,14,21,54,60,80,0,30,51,44,34,17
2021,3,A,골목상권,1000376,우이천로4다길,125,83,42,0,11,16,42,35,21,0,5,8,31,24,15,0,6,8,11,11,6
2021,3,A,골목상권,1000838,호암로20길,186,77,109,0,35,44,56,33,18,0,4,15,26,21,11,0,31,29,30,12,7
2021,3,R,전통시장,1001435,대신시장,12,9,3,0,1,0,5,2,4,0,1,0,3,2,3,0,0,0,2,0,1
2021,3,A,골목상권,1000232,동일로130길,130,99,31,0,6,32,44,31,17,0,2,23,35,24,15,0,4,9,9,7,2
2021,3,A,골목상권,1000238,동일로163길,112,67,45,0,9,23,28,25,27,0,1,12,24,11,19,0,8,11,4,14,8
2021,3,R,전통시장,1001335,묵1동도깨비시장,35,24,11,0,3,9,7,11,5,0,1,6,5,8,4,0,2,3,2,3,1
2021,3,D,발달상권,1001252,서울 성북구 미아삼거리역_2,322,144,178,1,42,84,83,84,28,1,12,33,37,48,13,0,30,51,46,36,15
2021,3,A,골목상권,1000306,창경궁로43길,917,434,483,17,188,284,282,98,48,8,72,126,122,66,40,9,116,158,160,32,8
2021,3,A,골목상권,1000348,한천로130길,91,69,22,0,12,25,30,17,7,0,7,23,25,11,3,0,5,2,5,6,4
2021,3,A,골목상권,1000329,삼양로24길,26,16,10,0,0,4,7,9,6,0,0,3,4,5,4,0,0,1,3,4,2
2021,3,A,골목상권,1000336,솔매로45길,65,32,33,0,4,17,14,17,13,0,2,5,6,11,8,0,2,12,8,6,5
2021,3,A,골목상권,1000325,도봉로8길,6,4,2,0,0,0,0,2,4,0,0,0,0,1,3,0,0,0,0,1,1
2021,3,A,골목상권,1000452,충정로6길,3185,1879,1306,0,221,848,1105,936,75,0,116,593,639,477,54,0,105,255,466,459,21
2021,3,D,발달상권,1001206,서대문구 서대문역_2,1486,1018,468,0,253,523,370,278,62,0,107,337,281,248,45,0,146,186,89,30,17
2021,3,A,골목상권,1000792,난곡로74길,2179,1754,425,0,360,677,754,345,43,0,175,536,674,332,37,0,185,141,80,13,6
2021,3,R,전통시장,1001462,강남골목시장,168,124,44,0,17,40,46,35,30,0,15,33,30,24,22,0,2,7,16,11,8
2021,3,R,전통시장,1001461,신림종합시장,8,7,1,0,0,0,0,2,6,0,0,0,0,1,6,0,0,0,0,1,0
2021,3,A,골목상권,1000805,대학14길,61,31,30,0,7,12,17,11,14,0,0,6,12,7,6,0,7,6,5,4,8
2021,3,A,골목상권,1000828,장군봉2길,201,115,86,0,25,43,43,50,40,0,6,18,22,35,34,0,19,25,21,15,6
2021,3,A,골목상권,1000182,무학로16길,574,441,133,8,80,156,175,110,45,2,51,134,146,75,33,6,29,22,29,35,12
2021,3,R,전통시장,1001473,청담삼익시장,48,30,18,0,5,11,13,7,12,0,3,6,8,4,9,0,2,5,5,3,3
2021,3,A,골목상권,1000937,학동로56길,2421,1533,888,6,302,458,632,781,242,3,177,282,399,477,195,3,125,176,233,304,47
2021,3,D,발달상권,1001104,삼성역_3,52277,41226,11051,128,10839,13692,14840,11637,1141,80,7221,10373,12094,10546,912,48,3618,3319,2746,1091,229
2021,4,R,전통시장,1001474,도곡시장,57,25,32,0,3,7,15,13,19,0,1,4,4,6,10,0,2,3,11,7,9
2021,4,A,골목상권,1000310,화랑로14길,99,73,26,0,7,18,25,31,18,0,6,10,15,26,16,0,1,8,10,5,2
2021,4,A,골목상권,1000495,와우산로29길,78,30,48,0,20,13,13,21,11,0,2,3,7,9,9,0,18,10,6,12,2
2021,4,A,골목상권,1000271,동소문로2길,53,21,32,1,10,6,11,16,9,1,2,3,4,5,6,0,8,3,7,11,3
2021,4,A,골목상권,1000122,용답중앙길,93,66,27,1,8,19,28,20,17,1,6,16,20,10,13,0,2,3,8,10,4
2021,4,A,골목상권,1000314,화랑로40길,71,46,25,1,10,16,19,14,11,0,7,7,10,11,11,1,3,9,9,3,0
2021,4,D,발달상권,1001118,문래동 주민센터,6184,3312,2872,22,1447,1843,1639,925,308,11,558,994,994,525,230,11,889,849,645,400,78
2021,4,A,골목상권,1000262,돌곶이로14길,77,58,19,0,5,13,11,20,28,0,4,6,8,15,25,0,1,7,3,5,3
2021,4,A,골목상권,1000708,디지털로57길,1036,639,397,0,32,53,156,225,570,0,25,36,82,138,358,0,7,17,74,87,212
2021,4,A,골목상권,1000308,한천로76길,132,100,32,0,7,7,31,47,40,0,4,5,15,39,37,0,3,2,16,8,3
2021,4,A,골목상권,1000487,숭문길,1467,1016,451,0,103,135,224,546,459,0,34,100,181,391,310,0,69,35,43,155,149
2021,4,R,전통시장,1001355,강북종합시장,23,9,14,0,1,1,7,10,4,0,1,0,2,4,2,0,0,1,5,6,2
2021,4,A,골목상권,1000459,대흥로21길,372,188,184,0,36,55,83,110,88,0,6,21,37,68,56,0,30,34,46,42,32
2021,4,A,골목상권,1000456,홍연길,79,47,32,0,7,9,26,23,14,0,4,3,17,13,10,0,3,6,9,10,4
2021,4,A,골목상권,1000203,전농로29길,461,336,125,1,55,75,140,150,40,0,36,49,104,119,28,1,19,26,36,31,12
2021,4,D,발달상권,1001206,서대문구 서대문역_2,1486,1018,468,0,253,523,370,278,62,0,107,337,281,248,45,0,146,186,89,30,17
2021,4,A,골목상권,1000322,도봉로45길,112,54,58,0,7,17,25,34,29,0,4,7,9,16,18,0,3,10,16,18,11
2021,4,A,골목상권,1000330,삼양로27길,7,4,3,0,0,1,2,1,3,0,0,1,0,0,3,0,0,0,2,1,0
2021,4,A,골목상권,1000499,월드컵로16길,1538,929,609,0,128,187,297,252,674,0,58,76,99,104,592,0,70,111,198,148,82
2021,4,A,골목상권,1000493,양화진길,676,412,264,2,120,191,186,135,42,2,45,102,129,102,32,0,75,89,57,33,10
2021,4,D,발달상권,1001163,서울 강동구 천호역_2,1208,565,643,5,142,222,290,254,295,2,49,96,115,106,197,3,93,126,175,148,98
2021,4,R,전통시장,1001380,포방터시장,35,23,12,0,4,5,10,4,12,0,2,3,7,3,8,0,2,2,3,1,4
2021,4,A,골목상권,1000350,한천로139가길,108,47,61,1,26,14,21,28,18,0,8,7,10,9,13,1,18,7,11,19,5
2021,4,A,골목상권,1000486,숭문8길,109,65,44,0,11,12,37,24,25,0,2,7,19,15,22,0,9,5,18,9,3
2021,4,A,골목상권,1000444,신촌로37길,52,25,27,0,7,7,14,12,12,0,0,4,7,8,6,0,7,3,7,4,6
2021,4,A,골목상권,1000729,영등포로62길,118,85,33,0,4,32,34,27,21,0,4,23,23,18,17,0,0,9,11,9,4
2021,4,A,골목상권,1000514,남부순환로58길,282,179,103,1,38,60,66,78,39,0,24,38,42,48,27,1,14,22,24,30,12
2021,4,R,전통시장,1001387,서교시장,24,10,14,0,2,1,7,6,8,0,0,1,2,3,4,0,2,0,5,3,4
2021,4,D,발달상권,1001081,서울 강남구 역삼역_2,19179,15530,3649,7,3451,6390,5378,3496,457,2,2121,4943,4759,3325,380,5,1330,1447,619,171,77
2021,4,A,골목상권,1000726,영등포로25길,493,363,130,2,71,108,155,91,66,2,35,82,120,65,59,0,36,26,35,26,7
2021,4,A,골목상권,1000694,대림로31길,454,281,173,2,42,101,119,110,80,1,22,66,69,67,56,1,20,35,50,43,24
2021,4,A,골목상권,1000184,사가정로13길,180,65,115,0,12,36,36,54,42,0,1,13,10,15,26,0,11,23,26,39,16
2021,4,R,전통시장,1001297,뚝도시장,45,17,28,1,3,10,9,11,11,0,0,2,4,5,6,1,3,8,5,6,5
2021,4,A,골목상권,1000810,복은길,405,229,176,0,44,72,98,94,97,0,14,21,54,60,80,0,30,51,44,34,17
2021,4,A,골목상권,1000091,둘레9길,419,255,164,0,43,96,121,97,62,0,27,48,63,69,48,0,16,48,58,28,14
2021,4,A,골목상권,1000376,우이천로4다길,125,83,42,0,11,16,42,35,21,0,5,8,31,24,15,0,6,8,11,11,6
2021,4,A,골목상권,1000418,응암로13길,156,44,112,0,21,26,37,39,33,0,4,7,9,11,13,0,17,19,28,28,20
2021,4,A,골목상권,1000838,호암로20길,186,77,109,0,35,44,56,33,18,0,4,15,26,21,11,0,31,29,30,12,7
2021,4,R,전통시장,1001324,전곡시장,77,42,35,0,5,16,22,22,12,0,4,7,11,10,10,0,1,9,11,12,2
2021,4,R,전통시장,1001435,대신시장,12,9,3,0,1,0,5,2,4,0,1,0,3,2,3,0,0,0,2,0,1
2021,4,A,골목상권,1000763,서달로14길,21,7,14,0,1,4,5,8,3,0,0,1,2,2,2,0,1,3,3,6,1
2021,4,A,골목상권,1000717,신길로42길,501,270,231,0,98,103,112,128,60,0,37,57,62,72,42,0,61,46,50,56,18
2021,4,D,발달상권,1001131,청담역_2,4142,3212,930,8,488,1228,1483,734,201,5,204,884,1286,665,168,3,284,344,197,69,33
2021,4,R,전통시장,1001432,도림시장,6,4,2,0,0,1,4,0,1,0,0,1,3,0,0,0,0,0,1,0,1
2021,4,R,전통시장,1001487,천호시장,35,19,16,0,4,10,6,7,8,0,2,3,4,3,7,0,2,7,2,4,1
2021,4,A,골목상권,1000792,난곡로74길,2179,1754,425,0,360,677,754,345,43,0,175,536,674,332,37,0,185,141,80,13,6
2021,4,A,골목상권,1000343,인수봉로56길,44,25,19,0,5,7,13,11,8,0,2,4,9,9,1,0,3,3,4,2,7
2021,4,R,전통시장,1001462,강남골목시장,168,124,44,0,17,40,46,35,30,0,15,33,30,24,22,0,2,7,16,11,8
2021,4,D,발달상권,1001258,등나무근린공원 주변,65,19,46,0,5,7,27,20,6,0,2,0,6,8,3,0,3,7,21,12,3
2021,4,R,전통시장,1001461,신림종합시장,8,7,1,0,0,0,0,2,6,0,0,0,0,1,6,0,0,0,0,1,0
2021,4,A,골목상권,1000806,대학길,80,45,35,0,11,20,19,21,9,0,5,13,9,15,3,0,6,7,10,6,6
2021,4,A,골목상권,1000805,대학14길,61,31,30,0,7,12,17,11,14,0,0,6,12,7,6,0,7,6,5,4,8
2021,4,D,발달상권,1001121,영등포역_3,121,70,51,0,9,17,30,30,35,0,3,10,19,15,23,0,6,7,11,15,12
2021,4,A,골목상권,1000828,장군봉2길,201,115,86,0,25,43,43,50,40,0,6,18,22,35,34,0,19,25,21,15,6
2021,4,A,골목상권,1000614,개봉로23가길,826,590,236,4,52,114,184,238,234,3,28,67,112,171,209,1,24,47,72,67,25
2021,4,A,골목상권,1000182,무학로16길,574,441,133,8,80,156,175,110,45,2,51,134,146,75,33,6,29,22,29,35,12
2021,4,A,골목상권,1000346,한천로109길,439,280,159,5,44,64,86,156,84,4,15,37,50,107,67,1,29,27,36,49,17
2021,4,R,전통시장,1001473,청담삼익시장,48,30,18,0,5,11,13,7,12,0,3,6,8,4,9,0,2,5,5,3,3
2021,4,A,골목상권,1000192,왕산로33길,72,30,42,0,1,0,19,39,13,0,0,0,8,12,10,0,1,0,11,27,3
2021,4,A,골목상권,1000937,학동로56길,2421,1533,888,6,302,458,632,781,242,3,177,282,399,477,195,3,125,176,233,304,47
2021,4,D,발달상권,1001256,서울 강북구 수유역_1,831,408,423,0,84,98,137,212,300,0,18,43,70,111,166,0,66,55,67,101,134
2021,4,D,발달상권,1001104,삼성역_3,52277,41226,11051,128,10839,13692,14840,11637,1141,80,7221,10373,12094,10546,912,48,3618,3319,2746,1091,229
2021,4,A,골목상권,1000304,종암로5길,404,201,203,0,32,119,152,82,19,0,13,47,77,56,8,0,19,72,75,26,11
2021,4,A,골목상권,1000921,삼성로64길,2957,1473,1484,16,452,408,434,560,1087,13,263,251,209,199,538,3,189,157,225,361,549
2021,4,A,골목상권,1000850,남부순환로339길,1451,978,473,5,292,426,348,222,158,3,159,286,254,163,113,2,133,140,94,59,45
2021,4,D,발달상권,1001262,서울 노원구 노원역_2,274,126,148,2,48,46,69,64,45,1,13,20,39,26,27,1,35,26,30,38,18
2021,4,A,골목상권,1000507,가로공원로58길,91,54,37,0,15,20,19,27,10,0,14,12,11,14,3,0,1,8,8,13,7
2021,4,D,발달상권,1001260,창동역,1003,570,433,0,128,204,240,203,228,0,52,94,123,119,182,0,76,110,117,84,46
2021,4,A,골목상권,1000171,답십리로23길,47,22,25,0,4,7,17,11,8,0,2,4,6,5,5,0,2,3,11,6,3
2021,4,D,발달상권,1001075,역삼역_2,10137,4381,5756,18,1696,2218,2605,3046,554,7,773,1375,1316,591,319,11,923,843,1289,2455,235
2021,4,D,발달상권,1001080,서울 송파구 석촌역_1,168,96,72,0,16,30,55,36,31,0,6,14,29,23,24,0,10,16,26,13,7
2021,4,A,골목상권,1000387,한글비석로24길,180,62,118,1,24,20,48,52,35,0,6,6,20,15,15,1,18,14,28,37,20
2021,4,A,골목상권,1000489,신촌로28가길,59,19,40,0,17,15,10,11,6,0,2,3,3,7,4,0,15,12,7,4,2
2021,4,A,골목상권,1000013,율곡로10길,313,206,107,0,46,89,80,66,32,0,20,64,51,46,25,0,26,25,29,20,7
2021,4,R,전통시장,1001266,동대문종합시장,1319,965,354,2,156,325,348,339,149,0,116,251,238,247,113,2,40,74,110,92,36
2021,4,A,골목상권,1000196,장한로25길,408,210,198,5,73,92,89,104,45,5,45,59,41,38,22,0,28,33,48,66,23
2021,4,A,골목상권,1000512,남부순환로33길,179,116,63,0,18,39,48,45,29,0,12,25,30,30,19,0,6,14,18,15,10
2021,4,D,발달상권,1001234,서울 종로구 경복궁역_1,599,413,186,4,59,113,127,128,168,0,26,73,80,96,138,4,33,40,47,32,30
2021,4,A,골목상권,1000309,화랑로13길,267,95,172,0,37,41,51,78,60,0,14,23,22,20,16,0,23,18,29,58,44
2021,4,R,전통시장,1001319,청량리종합시장,13,8,5,0,1,3,2,2,5,0,1,1,2,1,3,0,0,2,0,1,2
2021,4,D,발달상권,1001238,서울 동대문구 청량리역,776,413,363,3,124,115,138,181,215,2,54,61,67,97,132,1,70,54,71,84,83
2021,4,A,골목상권,1000385,석계로1길,605,255,350,3,65,130,179,154,74,2,28,55,71,56,43,1,37,75,108,98,31
2021,4,A,골목상권,1000678,시흥대로62가길,86,59,27,0,7,19,20,23,17,0,5,15,13,15,11,0,2,4,7,8,6
2021,4,A,골목상권,1000386,한글비석로22길,172,92,80,1,31,35,42,42,21,0,4,17,26,30,15,1,27,18,16,12,6
2021,4,A,골목상권,1000475,망원로11길,144,73,71,0,9,24,43,40,28,0,3,9,21,22,18,0,6,15,22,18,10
2021,4,D,발달상권,1001250,서울 은평구 불광역_3,67,24,43,0,6,12,14,22,13,0,0,5,5,5,9,0,6,7,9,17,4
2021,4,A,골목상권,1000015,이화장길,497,221,276,1,103,144,98,89,62,0,32,69,46,48,26,1,71,75,52,41,36
2021,4,R,전통시장,1001393,마포농수산물시장,77,40,37,0,2,12,24,26,13,0,1,8,12,14,5,0,1,4,12,12,8
2021,4,A,골목상권,1000177,답십리로69길,533,270,263,1,71,86,126,154,95,0,26,46,64,72,62,1,45,40,62,82,33
2021,4,R,전통시장,1001383,공덕시장,3948,2001,1947,52,1323,1296,891,287,99,28,467,646,599,181,80,24,856,650,292,106,19
2021,4,R,전통시장,1001359,창동신창시장,104,40,64,0,2,21,32,29,20,0,0,7,14,8,11,0,2,14,18,21,9
2021,4,A,골목상권,1000907,도산대로30길,3153,1611,1542,7,958,974,622,408,184,2,349,511,394,239,116,5,609,463,228,169,68
2021,4,D,발달상권,1001254,서울 은평구 연신내역_2,555,168,387,2,155,131,133,88,46,1,26,36,38,34,33,1,129,95,95,54,13
2021,4,D,발달상권,1001112,서울 강남구 학동역_3,3152,1780,1372,12,554,1019,808,479,280,2,232,568,488,284,206,10,322,451,320,195,74
2021,4,A,골목상권,1000544,중앙로36길,133,49,84,0,15,33,32,31,22,0,2,10,11,11,15,0,13,23,21,20,7
2021,4,A,골목상권,1000259,용마산로94길,304,259,45,0,11,41,65,94,93,0,3,31,54,85,86,0,8,10,11,9,7
2021,4,A,골목상권,1000898,논현로139길,3565,2123,1442,16,934,1220,865,367,163,0,408,737,592,270,116,16,526,483,273,97,47
2021,4,A,골목상권,1000957,송이로36길,2096,1409,687,7,396,598,492,369,234,3,220,414,360,209,203,4,176,184,132,160,31
2021,4,D,발달상권,1001183,서울 마포구 홍대입구역_2,977,535,442,8,181,277,206,148,157,4,65,145,126,97,98,4,116,132,80,51,59
2021,4,A,골목상권,1000982,상일로5길,172,124,48,0,10,33,40,57,32,0,5,22,28,43,26,0,5,11,12,14,6
2021,4,A,골목상권,1000786,구암길,228,72,156,0,25,51,70,60,22,0,9,21,15,14,13,0,16,30,55,46,9
2021,4,A,골목상권,1000267,돌곶이로8길,117,75,42,0,9,16,28,31,33,0,6,10,16,19,24,0,3,6,12,12,9
2021,4,A,골목상권,1000062,우사단로10길,570,508,62,1,64,165,163,156,21,0,41,143,156,151,17,1,23,22,7,5,4
2021,4,A,골목상권,1000974,동남로65길,297,202,95,1,27,45,73,101,50,1,17,22,52,69,41,0,10,23,21,32,9
2021,4,R,전통시장,1001294,마장축산물시장,532,358,174,0,59,106,132,138,97,0,45,69,86,91,67,0,14,37,46,47,30
2021,4,A,골목상권,1000671,시흥대로120길,192,117,75,0,25,36,36,53,42,0,14,25,19,26,33,0,11,11,17,27,9
2021,4,A,골목상권,1000945,백제고분로31길,1708,1370,338,0,86,234,312,223,853,0,43,155,203,154,815,0,43,79,109,69,38
2021,4,A,골목상권,1000214,한천로14길,696,440,256,2,87,134,177,185,111,2,59,89,118,108,64,0,28,45,59,77,47
2021,4,A,골목상권,1000159,자양로15길,106,45,61,0,9,20,32,21,24,0,1,12,11,10,11,0,8,8,21,11,13
2021,4,A,골목상권,1000727,영등포로27길,301,189,112,0,29,61,93,71,47,0,9,31,57,51,41,0,20,30,36,20,6
2021,4,A,골목상권,1000059,서빙고로71길,432,265,167,1,40,104,117,81,89,0,14,49,58,64,80,1,26,55,59,17,9
2021,4,A,골목상권,1000270,동소문로26가길,219,122,97,2,13,58,58,58,30,0,4,26,30,37,25,2,9,32,28,21,5
2021,4,D,발달상권,1001219,서울 종로구 동대문역_1,28,17,11,0,0,2,3,11,12,0,0,1,0,8,8,0,0,1,3,3,4
2021,4,A,골목상권,1000732,영신로9길,3221,1646,1575,28,548,837,791,816,201,11,218,373,430,498,116,17,330,464,361,318,85
2021,4,A,골목상권,1000115,아차산로5길,1871,1041,830,5,260,467,477,335,327,4,128,268,296,184,161,1,132,199,181,151,166
2021,4,A,골목상권,1000392,갈현로41길,171,78,93,0,19,37,52,50,13,0,9,17,27,18,7,0,10,20,25,32,6
2021,4,D,발달상권,1001231,서울 동대문구 신설동역_2,5440,2247,3193,4,641,1009,1217,1538,1031,1,213,526,677,473,357,3,428,483,540,1065,674
2021,4,A,골목상권,1000395,서오릉로21길,153,56,97,0,17,40,50,32,14,0,5,19,13,14,5,0,12,21,37,18,9
2021,4,A,골목상권,1000830,조원로18길,179,92,87,3,24,33,52,48,19,1,6,19,27,26,13,2,18,14,25,22,6
2021,4,A,골목상권,1000414,은평로20길,9,2,7,0,0,0,4,2,3,0,0,0,0,0,2,0,0,0,4,2,1
2021,4,D,발달상권,1001175,서울 강동구 고덕역,1359,916,443,3,172,305,337,317,225,1,75,198,249,221,172,2,97,107,88,96,53
2021,4,A,골목상권,1000416,은평로8길,275,194,81,0,58,72,65,53,27,0,31,52,50,44,17,0,27,20,15,9,10
2021,4,A,골목상권,1000920,삼성로63길,1079,554,525,3,130,330,265,244,107,1,51,131,137,152,82,2,79,199,128,92,25
2021,4,A,골목상권,1000562,강서로47라길,207,150,57,0,15,34,58,66,34,0,11,27,38,47,27,0,4,7,20,19,7
2021,4,A,골목상권,1000529,목동중앙서로7길,75,52,23,0,2,13,18,26,16,0,2,10,11,16,13,0,0,3,7,10,3
2021,4,A,골목상권,1000419,응암로14길,99,50,49,0,23,15,27,28,6,0,6,7,12,20,5,0,17,8,15,8,1
2021,4,A,골목상권,1000872,서초대로4길,847,478,369,4,169,223,242,137,72,1,87,128,142,59,61,3,82,95,100,78,11
2021,4,A,골목상권,1000425,증산로21길,237,122,115,0,36,49,60,53,39,0,16,16,36,26,28,0,20,33,24,27,11
2021,4,R,전통시장,1001450,남성역골목시장,467,268,199,1,36,33,39,47,311,1,12,20,22,16,197,0,24,13,17,31,114
2021,4,D,발달상권,1001033,서울 서초구 남부터미널역_1,2033,1323,710,5,305,541,557,409,216,2,128,356,375,282,180,3,177,185,182,127,36
2021,4,D,발달상권,1001022,관악구 사당역_2,744,453,291,4,116,191,213,147,73,3,54,120,124,98,54,1,62,71,89,49,19
2021,4,D,발달상권,1001039,서울 서초구 남부터미널역_2,3012,1965,1047,5,383,628,809,640,547,1,195,397,543,439,390,4,188,231,266,201,157
2021,4,A,골목상권,1000434,통일로92길,186,72,114,0,15,38,49,59,25,0,6,22,23,14,7,0,9,16,26,45,18
2021,4,R,전통시장,1001395,목3동시장,148,67,81,0,13,20,55,37,23,0,7,6,18,19,17,0,6,14,37,18,6
2021,4,A,골목상권,1000834,청룡길,404,224,180,1,27,66,135,112,63,0,6,25,76,70,47,1,21,41,59,42,16
2021,4,A,골목상권,1000394,불광천길,192,95,97,0,15,30,49,58,40,0,8,13,27,27,20,0,7,17,22,31,20
2021,4,D,발달상권,1001097,잠실역 롯데월드,2247,1185,1062,70,1110,371,339,299,58,22,487,205,204,224,43,48,623,166,135,75,15
2021,4,A,골목상권,1000551,화곡로4길,421,219,202,0,59,111,112,80,59,0,21,58,55,49,36,0,38,53,57,31,23
2021,4,A,골목상권,1000871,서초대로25길,2073,1591,482,5,353,572,466,415,262,5,239,408,373,342,224,0,114,164,93,73,38
2021,4,R,전통시장,1001397,신영시장,40,13,27,0,3,4,13,16,4,0,2,0,3,6,2,0,1,4,10,10,2
2021,4,A,골목상권,1000538,오목로3길,375,296,79,0,17,49,68,135,106,0,5,31,48,109,103,0,12,18,20,26,3
